"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","OOF","TOT","MLN_USD","A","1961",2.054721,
"AUS","OOF","TOT","MLN_USD","A","1963",9.866475,
"AUS","OOF","TOT","MLN_USD","A","1964",38.371465,
"AUS","OOF","TOT","MLN_USD","A","1965",28.042745,
"AUS","OOF","TOT","MLN_USD","A","1966",18.091216,
"AUS","OOF","TOT","MLN_USD","A","1967",87.633648,
"AUS","OOF","TOT","MLN_USD","A","1968",-25.384778,
"AUS","OOF","TOT","MLN_USD","A","1970",54.031524,
"AUS","OOF","TOT","MLN_USD","A","1971",75.069849,
"AUS","OOF","TOT","MLN_USD","A","1972",27.441913,
"AUS","OOF","TOT","MLN_USD","A","1973",8.892712,
"AUS","OOF","TOT","MLN_USD","A","1974",-17.404275,
"AUS","OOF","TOT","MLN_USD","A","1975",-13.172021,
"AUS","OOF","TOT","MLN_USD","A","1976",-3.537994,
"AUS","OOF","TOT","MLN_USD","A","1977",-10.031163,
"AUS","OOF","TOT","MLN_USD","A","1978",4.70321,
"AUS","OOF","TOT","MLN_USD","A","1979",-5.868611,
"AUS","OOF","TOT","MLN_USD","A","1980",2.28354,
"AUS","OOF","TOT","MLN_USD","A","1981",2.47257,
"AUS","OOF","TOT","MLN_USD","A","1982",0.294318,
"AUS","OOF","TOT","MLN_USD","A","1983",48.580006,
"AUS","OOF","TOT","MLN_USD","A","1984",199.261773,
"AUS","OOF","TOT","MLN_USD","A","1985",81.997097,
"AUS","OOF","TOT","MLN_USD","A","1986",246.844246,
"AUS","OOF","TOT","MLN_USD","A","1987",-142.430595,
"AUS","OOF","TOT","MLN_USD","A","1988",28.024253,
"AUS","OOF","TOT","MLN_USD","A","1989",92.128609,
"AUS","OOF","TOT","MLN_USD","A","1990",-150.013025,
"AUS","OOF","TOT","MLN_USD","A","1991",-70.987367,
"AUS","OOF","TOT","MLN_USD","A","1992",297.550405,
"AUS","OOF","TOT","MLN_USD","A","1993",0,
"AUS","OOF","TOT","MLN_USD","A","1994",0,
"AUS","OOF","TOT","MLN_USD","A","1995",0,
"AUS","OOF","TOT","MLN_USD","A","1996",0,
"AUS","OOF","TOT","MLN_USD","A","1997",0.299464,
"AUS","OOF","TOT","MLN_USD","A","1998",24.501669,
"AUS","OOF","TOT","MLN_USD","A","1999",1284.229955,
"AUS","OOF","TOT","MLN_USD","A","2000",1173.638423,
"AUS","OOF","TOT","MLN_USD","A","2001",100.925955,
"AUS","OOF","TOT","MLN_USD","A","2002",102.121702,
"AUS","OOF","TOT","MLN_USD","A","2003",191.878425,
"AUS","OOF","TOT","MLN_USD","A","2004",135.489956,
"AUS","OOF","TOT","MLN_USD","A","2005",139.614117,
"AUS","OOF","TOT","MLN_USD","A","2006",248.736982,
"AUS","OOF","TOT","MLN_USD","A","2007",303.898391,
"AUS","OOF","TOT","MLN_USD","A","2008",157.781538,
"AUS","OOF","TOT","MLN_USD","A","2009",423.558161,
"AUS","OOF","TOT","MLN_USD","A","2010",250.361371,
"AUS","OOF","TOT","MLN_USD","A","2011",203.415807,
"AUS","OOF","TOT","MLN_USD","A","2012",257.07638,
"AUS","OOF","TOT","MLN_USD","A","2013",385.278423,
"AUS","OOF","TOT","MLN_USD","A","2014",127.864701,
"AUS","OOF","TOT","MLN_USD","A","2015",301.27765,
"AUS","OOF","TOT","MLN_USD","A","2016",476.311419,
"AUS","OOF","TOT","MLN_USD","A","2017",194.926264,
"AUS","OOF","TOT","MLN_USD","A","2018",199.48,
"AUT","OOF","TOT","MLN_USD","A","1960",-2.892728,
"AUT","OOF","TOT","MLN_USD","A","1961",-9.646199,
"AUT","OOF","TOT","MLN_USD","A","1962",152.026594,
"AUT","OOF","TOT","MLN_USD","A","1963",-26.823089,
"AUT","OOF","TOT","MLN_USD","A","1964",99.013761,
"AUT","OOF","TOT","MLN_USD","A","1965",242.718987,
"AUT","OOF","TOT","MLN_USD","A","1966",232.086542,
"AUT","OOF","TOT","MLN_USD","A","1967",123.695045,
"AUT","OOF","TOT","MLN_USD","A","1968",60.907912,
"AUT","OOF","TOT","MLN_USD","A","1969",21.947268,
"AUT","OOF","TOT","MLN_USD","A","1970",89.486259,
"AUT","OOF","TOT","MLN_USD","A","1971",-32.725016,
"AUT","OOF","TOT","MLN_USD","A","1972",-9.355277,
"AUT","OOF","TOT","MLN_USD","A","1973",0.71604,
"AUT","OOF","TOT","MLN_USD","A","1974",0,
"AUT","OOF","TOT","MLN_USD","A","1975",0,
"AUT","OOF","TOT","MLN_USD","A","1976",0,
"AUT","OOF","TOT","MLN_USD","A","1977",0,
"AUT","OOF","TOT","MLN_USD","A","1978",0,
"AUT","OOF","TOT","MLN_USD","A","1979",0,
"AUT","OOF","TOT","MLN_USD","A","1980",-102.22739,
"AUT","OOF","TOT","MLN_USD","A","1981",-80.000125,
"AUT","OOF","TOT","MLN_USD","A","1982",0,
"AUT","OOF","TOT","MLN_USD","A","1983",0,
"AUT","OOF","TOT","MLN_USD","A","1984",0,
"AUT","OOF","TOT","MLN_USD","A","1985",0,
"AUT","OOF","TOT","MLN_USD","A","1986",0,
"AUT","OOF","TOT","MLN_USD","A","1987",0,
"AUT","OOF","TOT","MLN_USD","A","1988",0,
"AUT","OOF","TOT","MLN_USD","A","1989",0,
"AUT","OOF","TOT","MLN_USD","A","1990",0,
"AUT","OOF","TOT","MLN_USD","A","1991",0,
"AUT","OOF","TOT","MLN_USD","A","1992",0,
"AUT","OOF","TOT","MLN_USD","A","1993",0,
"AUT","OOF","TOT","MLN_USD","A","1994",0,
"AUT","OOF","TOT","MLN_USD","A","1995",30.045691,
"AUT","OOF","TOT","MLN_USD","A","1996",248.332064,
"AUT","OOF","TOT","MLN_USD","A","1997",126.0009,
"AUT","OOF","TOT","MLN_USD","A","1998",0,
"AUT","OOF","TOT","MLN_USD","A","1999",0,
"AUT","OOF","TOT","MLN_USD","A","2000",0,
"AUT","OOF","TOT","MLN_USD","A","2001",0,
"AUT","OOF","TOT","MLN_USD","A","2002",0,
"AUT","OOF","TOT","MLN_USD","A","2003",0,
"AUT","OOF","TOT","MLN_USD","A","2004",0,
"AUT","OOF","TOT","MLN_USD","A","2005",584.314434,
"AUT","OOF","TOT","MLN_USD","A","2006",84.807108,
"AUT","OOF","TOT","MLN_USD","A","2007",13.882721,
"AUT","OOF","TOT","MLN_USD","A","2008",55.777237,
"AUT","OOF","TOT","MLN_USD","A","2009",6.790631,
"AUT","OOF","TOT","MLN_USD","A","2010",1.717646,
"AUT","OOF","TOT","MLN_USD","A","2011",0,
"AUT","OOF","TOT","MLN_USD","A","2012",0,
"AUT","OOF","TOT","MLN_USD","A","2013",196.102117,
"AUT","OOF","TOT","MLN_USD","A","2014",94.460043,
"AUT","OOF","TOT","MLN_USD","A","2015",29.581948,
"AUT","OOF","TOT","MLN_USD","A","2016",158.527906,
"AUT","OOF","TOT","MLN_USD","A","2017",55.537795,
"AUT","OOF","TOT","MLN_USD","A","2018",-4.3,
"BEL","OOF","TOT","MLN_USD","A","1966",41.547305,
"BEL","OOF","TOT","MLN_USD","A","1967",80.289021,
"BEL","OOF","TOT","MLN_USD","A","1968",141.499745,
"BEL","OOF","TOT","MLN_USD","A","1969",19.194515,
"BEL","OOF","TOT","MLN_USD","A","1970",8.683611,
"BEL","OOF","TOT","MLN_USD","A","1971",5.586739,
"BEL","OOF","TOT","MLN_USD","A","1972",76.125334,
"BEL","OOF","TOT","MLN_USD","A","1973",19.153572,
"BEL","OOF","TOT","MLN_USD","A","1974",6.9885,
"BEL","OOF","TOT","MLN_USD","A","1975",120.828048,
"BEL","OOF","TOT","MLN_USD","A","1976",95.776201,
"BEL","OOF","TOT","MLN_USD","A","1977",48.076794,
"BEL","OOF","TOT","MLN_USD","A","1978",137.854703,
"BEL","OOF","TOT","MLN_USD","A","1979",61.3322,
"BEL","OOF","TOT","MLN_USD","A","1980",393.301708,
"BEL","OOF","TOT","MLN_USD","A","1981",179.434759,
"BEL","OOF","TOT","MLN_USD","A","1982",378.031339,
"BEL","OOF","TOT","MLN_USD","A","1983",247.020825,
"BEL","OOF","TOT","MLN_USD","A","1984",717.573349,
"BEL","OOF","TOT","MLN_USD","A","1985",297.330408,
"BEL","OOF","TOT","MLN_USD","A","1986",97.850706,
"BEL","OOF","TOT","MLN_USD","A","1987",674.514668,
"BEL","OOF","TOT","MLN_USD","A","1988",794.69719,
"BEL","OOF","TOT","MLN_USD","A","1989",726.543436,
"BEL","OOF","TOT","MLN_USD","A","1990",358.934981,
"BEL","OOF","TOT","MLN_USD","A","1991",265.717505,
"BEL","OOF","TOT","MLN_USD","A","1992",707.187367,
"BEL","OOF","TOT","MLN_USD","A","1993",272.647934,
"BEL","OOF","TOT","MLN_USD","A","1994",1037.817442,
"BEL","OOF","TOT","MLN_USD","A","1995",339.248648,
"BEL","OOF","TOT","MLN_USD","A","1996",121.57226,
"BEL","OOF","TOT","MLN_USD","A","1997",-2.421902,
"BEL","OOF","TOT","MLN_USD","A","1998",117.000627,
"BEL","OOF","TOT","MLN_USD","A","1999",-115.697066,
"BEL","OOF","TOT","MLN_USD","A","2000",-15.01872,
"BEL","OOF","TOT","MLN_USD","A","2001",12.238833,
"BEL","OOF","TOT","MLN_USD","A","2002",172.258849,
"BEL","OOF","TOT","MLN_USD","A","2003",1276.274662,
"BEL","OOF","TOT","MLN_USD","A","2004",-110.722064,
"BEL","OOF","TOT","MLN_USD","A","2005",456.796534,
"BEL","OOF","TOT","MLN_USD","A","2006",-490.811323,
"BEL","OOF","TOT","MLN_USD","A","2007",-164.153881,
"BEL","OOF","TOT","MLN_USD","A","2008",-130.516112,
"BEL","OOF","TOT","MLN_USD","A","2009",87.982327,
"BEL","OOF","TOT","MLN_USD","A","2010",-15.199778,
"BEL","OOF","TOT","MLN_USD","A","2011",-14.014629,
"BEL","OOF","TOT","MLN_USD","A","2012",54.915857,
"BEL","OOF","TOT","MLN_USD","A","2013",73.030515,
"BEL","OOF","TOT","MLN_USD","A","2014",-41.772532,
"BEL","OOF","TOT","MLN_USD","A","2015",-80.596849,
"BEL","OOF","TOT","MLN_USD","A","2016",365.123689,
"BEL","OOF","TOT","MLN_USD","A","2017",55.07555,
"BEL","OOF","TOT","MLN_USD","A","2018",-26.68,
"CAN","OOF","TOT","MLN_USD","A","1961",6.418532,
"CAN","OOF","TOT","MLN_USD","A","1962",147.806156,
"CAN","OOF","TOT","MLN_USD","A","1963",245.095179,
"CAN","OOF","TOT","MLN_USD","A","1964",355.403764,
"CAN","OOF","TOT","MLN_USD","A","1965",191.056127,
"CAN","OOF","TOT","MLN_USD","A","1966",160.983165,
"CAN","OOF","TOT","MLN_USD","A","1967",94.702378,
"CAN","OOF","TOT","MLN_USD","A","1968",237.035641,
"CAN","OOF","TOT","MLN_USD","A","1969",288.565883,
"CAN","OOF","TOT","MLN_USD","A","1970",300.524617,
"CAN","OOF","TOT","MLN_USD","A","1971",293.541043,
"CAN","OOF","TOT","MLN_USD","A","1972",518.266968,
"CAN","OOF","TOT","MLN_USD","A","1973",34.675697,
"CAN","OOF","TOT","MLN_USD","A","1974",567.084341,
"CAN","OOF","TOT","MLN_USD","A","1975",540.788044,
"CAN","OOF","TOT","MLN_USD","A","1976",1028.686489,
"CAN","OOF","TOT","MLN_USD","A","1977",968.274458,
"CAN","OOF","TOT","MLN_USD","A","1978",1294.73644,
"CAN","OOF","TOT","MLN_USD","A","1979",1152.268353,
"CAN","OOF","TOT","MLN_USD","A","1980",68.455213,
"CAN","OOF","TOT","MLN_USD","A","1981",62.661791,
"CAN","OOF","TOT","MLN_USD","A","1982",1270.889965,
"CAN","OOF","TOT","MLN_USD","A","1983",61.636522,
"CAN","OOF","TOT","MLN_USD","A","1984",166.008242,
"CAN","OOF","TOT","MLN_USD","A","1985",39.280242,
"CAN","OOF","TOT","MLN_USD","A","1986",-6.469273,
"CAN","OOF","TOT","MLN_USD","A","1987",11.785339,
"CAN","OOF","TOT","MLN_USD","A","1988",118.630879,
"CAN","OOF","TOT","MLN_USD","A","1989",587.852411,
"CAN","OOF","TOT","MLN_USD","A","1990",794.967732,
"CAN","OOF","TOT","MLN_USD","A","1991",770.078695,
"CAN","OOF","TOT","MLN_USD","A","1992",0,
"CAN","OOF","TOT","MLN_USD","A","1993",0,
"CAN","OOF","TOT","MLN_USD","A","1994",0,
"CAN","OOF","TOT","MLN_USD","A","1995",0,
"CAN","OOF","TOT","MLN_USD","A","1996",0,
"CAN","OOF","TOT","MLN_USD","A","1997",0,
"CAN","OOF","TOT","MLN_USD","A","1998",0,
"CAN","OOF","TOT","MLN_USD","A","1999",0,
"CAN","OOF","TOT","MLN_USD","A","2000",0,
"CAN","OOF","TOT","MLN_USD","A","2001",2.807533,
"CAN","OOF","TOT","MLN_USD","A","2002",30.480791,
"CAN","OOF","TOT","MLN_USD","A","2003",-3.721762,
"CAN","OOF","TOT","MLN_USD","A","2004",-106.916079,
"CAN","OOF","TOT","MLN_USD","A","2005",-179.817015,
"CAN","OOF","TOT","MLN_USD","A","2006",-255.476173,
"CAN","OOF","TOT","MLN_USD","A","2007",-227.461485,
"CAN","OOF","TOT","MLN_USD","A","2008",-65.093481,
"CAN","OOF","TOT","MLN_USD","A","2009",-56.040862,
"CAN","OOF","TOT","MLN_USD","A","2010",-28.716044,
"CAN","OOF","TOT","MLN_USD","A","2011",-25.621923,
"CAN","OOF","TOT","MLN_USD","A","2012",0,
"CAN","OOF","TOT","MLN_USD","A","2013",121.162887,
"CAN","OOF","TOT","MLN_USD","A","2014",55.364859,
"CAN","OOF","TOT","MLN_USD","A","2015",61.023537,
"CAN","OOF","TOT","MLN_USD","A","2016",62.812725,
"CAN","OOF","TOT","MLN_USD","A","2017",72.957624,
"CAN","OOF","TOT","MLN_USD","A","2018",-65.21,
"DNK","OOF","TOT","MLN_USD","A","1960",3.321684,
"DNK","OOF","TOT","MLN_USD","A","1962",-1.034458,
"DNK","OOF","TOT","MLN_USD","A","1963",11.894295,
"DNK","OOF","TOT","MLN_USD","A","1964",7.45949,
"DNK","OOF","TOT","MLN_USD","A","1966",50.384288,
"DNK","OOF","TOT","MLN_USD","A","1967",19.475376,
"DNK","OOF","TOT","MLN_USD","A","1969",4.628731,
"DNK","OOF","TOT","MLN_USD","A","1970",-21.509745,
"DNK","OOF","TOT","MLN_USD","A","1971",16.035162,
"DNK","OOF","TOT","MLN_USD","A","1972",18.263993,
"DNK","OOF","TOT","MLN_USD","A","1973",6.380035,
"DNK","OOF","TOT","MLN_USD","A","1974",12.155323,
"DNK","OOF","TOT","MLN_USD","A","1975",10.387965,
"DNK","OOF","TOT","MLN_USD","A","1976",119.717038,
"DNK","OOF","TOT","MLN_USD","A","1977",314.35376,
"DNK","OOF","TOT","MLN_USD","A","1978",347.171931,
"DNK","OOF","TOT","MLN_USD","A","1979",337.269784,
"DNK","OOF","TOT","MLN_USD","A","1980",321.401661,
"DNK","OOF","TOT","MLN_USD","A","1981",270.379915,
"DNK","OOF","TOT","MLN_USD","A","1982",253.666016,
"DNK","OOF","TOT","MLN_USD","A","1983",101.849623,
"DNK","OOF","TOT","MLN_USD","A","1984",190.885545,
"DNK","OOF","TOT","MLN_USD","A","1985",-40.519868,
"DNK","OOF","TOT","MLN_USD","A","1986",-185.354328,
"DNK","OOF","TOT","MLN_USD","A","1987",-17.84366,
"DNK","OOF","TOT","MLN_USD","A","1988",-69.145938,
"DNK","OOF","TOT","MLN_USD","A","1989",-58.641812,
"DNK","OOF","TOT","MLN_USD","A","1990",48.35279,
"DNK","OOF","TOT","MLN_USD","A","1991",39.043016,
"DNK","OOF","TOT","MLN_USD","A","1992",-135.405605,
"DNK","OOF","TOT","MLN_USD","A","1993",-18.446227,
"DNK","OOF","TOT","MLN_USD","A","1994",-113.551235,
"DNK","OOF","TOT","MLN_USD","A","1995",77.268232,
"DNK","OOF","TOT","MLN_USD","A","1996",-30.121552,
"DNK","OOF","TOT","MLN_USD","A","1997",216.437013,
"DNK","OOF","TOT","MLN_USD","A","1998",192.610024,
"DNK","OOF","TOT","MLN_USD","A","1999",-293.303124,
"DNK","OOF","TOT","MLN_USD","A","2000",-4.557871,
"DNK","OOF","TOT","MLN_USD","A","2001",-6.922193,
"DNK","OOF","TOT","MLN_USD","A","2002",-5.337637,
"DNK","OOF","TOT","MLN_USD","A","2003",54.713192,
"DNK","OOF","TOT","MLN_USD","A","2004",43.738047,
"DNK","OOF","TOT","MLN_USD","A","2005",16.109298,
"DNK","OOF","TOT","MLN_USD","A","2006",37.777803,
"DNK","OOF","TOT","MLN_USD","A","2007",28.672875,
"DNK","OOF","TOT","MLN_USD","A","2008",-1.850263,
"DNK","OOF","TOT","MLN_USD","A","2009",219.287104,
"DNK","OOF","TOT","MLN_USD","A","2010",10.044788,
"DNK","OOF","TOT","MLN_USD","A","2011",39.629517,
"DNK","OOF","TOT","MLN_USD","A","2012",-115.079214,
"DNK","OOF","TOT","MLN_USD","A","2013",105.535406,
"DNK","OOF","TOT","MLN_USD","A","2014",-97.065176,
"DNK","OOF","TOT","MLN_USD","A","2015",122.588303,
"DNK","OOF","TOT","MLN_USD","A","2016",-100.883424,
"DNK","OOF","TOT","MLN_USD","A","2017",-58.443243,
"DNK","OOF","TOT","MLN_USD","A","2018",237.02,
"FIN","OOF","TOT","MLN_USD","A","1961",7.069043,
"FIN","OOF","TOT","MLN_USD","A","1964",8.669408,
"FIN","OOF","TOT","MLN_USD","A","1965",-20.63498,
"FIN","OOF","TOT","MLN_USD","A","1967",3.129169,
"FIN","OOF","TOT","MLN_USD","A","1968",23.985162,
"FIN","OOF","TOT","MLN_USD","A","1969",62.474317,
"FIN","OOF","TOT","MLN_USD","A","1970",15.056918,
"FIN","OOF","TOT","MLN_USD","A","1971",17.660261,
"FIN","OOF","TOT","MLN_USD","A","1972",85.257261,
"FIN","OOF","TOT","MLN_USD","A","1973",-50.686913,
"FIN","OOF","TOT","MLN_USD","A","1974",-5.208906,
"FIN","OOF","TOT","MLN_USD","A","1975",-5.04017,
"FIN","OOF","TOT","MLN_USD","A","1976",-0.347358,
"FIN","OOF","TOT","MLN_USD","A","1977",-14.197005,
"FIN","OOF","TOT","MLN_USD","A","1978",-13.428721,
"FIN","OOF","TOT","MLN_USD","A","1979",-5.1771,
"FIN","OOF","TOT","MLN_USD","A","1980",13.532913,
"FIN","OOF","TOT","MLN_USD","A","1981",-4.011868,
"FIN","OOF","TOT","MLN_USD","A","1982",-1.766991,
"FIN","OOF","TOT","MLN_USD","A","1983",4.311954,
"FIN","OOF","TOT","MLN_USD","A","1984",256.202842,
"FIN","OOF","TOT","MLN_USD","A","1985",93.103989,
"FIN","OOF","TOT","MLN_USD","A","1986",20.409649,
"FIN","OOF","TOT","MLN_USD","A","1987",-30.836121,
"FIN","OOF","TOT","MLN_USD","A","1988",29.157621,
"FIN","OOF","TOT","MLN_USD","A","1992",0,
"FIN","OOF","TOT","MLN_USD","A","1993",4.954044,
"FIN","OOF","TOT","MLN_USD","A","1994",105.592275,
"FIN","OOF","TOT","MLN_USD","A","1995",0.378747,
"FIN","OOF","TOT","MLN_USD","A","1996",0,
"FIN","OOF","TOT","MLN_USD","A","1997",0,
"FIN","OOF","TOT","MLN_USD","A","1998",0,
"FIN","OOF","TOT","MLN_USD","A","1999",20.621632,
"FIN","OOF","TOT","MLN_USD","A","2000",3.706078,
"FIN","OOF","TOT","MLN_USD","A","2001",13.795643,
"FIN","OOF","TOT","MLN_USD","A","2002",5.327525,
"FIN","OOF","TOT","MLN_USD","A","2003",9.443578,
"FIN","OOF","TOT","MLN_USD","A","2004",-3.374018,
"FIN","OOF","TOT","MLN_USD","A","2007",22.551198,
"FIN","OOF","TOT","MLN_USD","A","2008",21.60416,
"FIN","OOF","TOT","MLN_USD","A","2009",56.005716,
"FIN","OOF","TOT","MLN_USD","A","2010",44.512918,
"FIN","OOF","TOT","MLN_USD","A","2011",-10.041141,
"FIN","OOF","TOT","MLN_USD","A","2012",11.156567,
"FIN","OOF","TOT","MLN_USD","A","2013",-29.266293,
"FIN","OOF","TOT","MLN_USD","A","2014",10.247167,
"FIN","OOF","TOT","MLN_USD","A","2015",23.037278,
"FIN","OOF","TOT","MLN_USD","A","2016",53.218804,
"FIN","OOF","TOT","MLN_USD","A","2017",73.476424,
"FIN","OOF","TOT","MLN_USD","A","2018",79.56,
"FRA","OOF","TOT","MLN_USD","A","1960",227.237129,
"FRA","OOF","TOT","MLN_USD","A","1961",354.179958,
"FRA","OOF","TOT","MLN_USD","A","1962",263.248762,
"FRA","OOF","TOT","MLN_USD","A","1963",242.7901,
"FRA","OOF","TOT","MLN_USD","A","1964",212.079985,
"FRA","OOF","TOT","MLN_USD","A","1965",242.706593,
"FRA","OOF","TOT","MLN_USD","A","1966",152.506334,
"FRA","OOF","TOT","MLN_USD","A","1967",120.382907,
"FRA","OOF","TOT","MLN_USD","A","1968",137.42846,
"FRA","OOF","TOT","MLN_USD","A","1969",22.950555,
"FRA","OOF","TOT","MLN_USD","A","1970",185.083071,
"FRA","OOF","TOT","MLN_USD","A","1971",312.222626,
"FRA","OOF","TOT","MLN_USD","A","1972",115.422456,
"FRA","OOF","TOT","MLN_USD","A","1973",338.018767,
"FRA","OOF","TOT","MLN_USD","A","1974",802.071849,
"FRA","OOF","TOT","MLN_USD","A","1975",1102.000281,
"FRA","OOF","TOT","MLN_USD","A","1976",856.260062,
"FRA","OOF","TOT","MLN_USD","A","1977",495.484695,
"FRA","OOF","TOT","MLN_USD","A","1978",1222.249504,
"FRA","OOF","TOT","MLN_USD","A","1979",536.150082,
"FRA","OOF","TOT","MLN_USD","A","1980",920.219295,
"FRA","OOF","TOT","MLN_USD","A","1981",575.075538,
"FRA","OOF","TOT","MLN_USD","A","1982",711.409682,
"FRA","OOF","TOT","MLN_USD","A","1983",1018.753977,
"FRA","OOF","TOT","MLN_USD","A","1984",3010.16326,
"FRA","OOF","TOT","MLN_USD","A","1985",2275.371193,
"FRA","OOF","TOT","MLN_USD","A","1986",1385.72848,
"FRA","OOF","TOT","MLN_USD","A","1987",3085.456287,
"FRA","OOF","TOT","MLN_USD","A","1988",751.225296,
"FRA","OOF","TOT","MLN_USD","A","1989",768.350902,
